Entry,localization,relability_score
Q6PEV8,Nucleoplasm,Approved
Q9H825,Cytosol,Approved
Q7Z4L5,Centriolar satellite,Approved
Q7Z4L5,Cytosol,Approved
Q13287,Nucleoplasm,Approved
Q9UIF8,Cytosol,Approved
Q9UIF8,Nucleoplasm,Approved
Q9UKV8,Cytosol,Approved
P33552,Cytosol,Approved
P33552,Mitochondria,Approved
P33552,Nucleoplasm,Approved
P33552,Vesicles,Approved
Q8N136,Nuclear bodies,Approved
Q8N136,Nucleoplasm,Approved
Q8N136,Plasma membrane,Approved
O95573,Lipid droplets,Approved
O95573,Nucleoli,Approved
O95573,Nucleoli rim,Approved
Q8IZ52,Centrosome,Approved
Q8IZ52,Vesicles,Approved
P05111,Golgi apparatus,Approved
P05111,Vesicles,Approved
Q96PD6,Cytosol,Approved
Q96PD6,Endoplasmic reticulum,Approved
O75147,Centrosome,Approved
Q9UP95,Endosomes,Approved
Q9H0I2,Centrosome,Approved
Q9H0I2,Cytosol,Approved
Q9H0I2,Plasma membrane,Approved
Q6ZNI0,Cytosol,Approved
Q6ZNI0,Nuclear bodies,Approved
Q6ZNI0,Vesicles,Approved
Q8NI51,Cytosol,Approved
Q8NI51,Nuclear bodies,Approved
Q8NI51,Nucleoplasm,Approved
Q96KR6,Cytosol,Approved
Q96KR6,Plasma membrane,Approved
P19957,Plasma membrane,Approved
Q969T3,Centriolar satellite,Approved
Q969T3,Vesicles,Approved
P03973,Golgi apparatus,Approved
Q9BTX7,Cytosol,Approved
Q9BTX7,Golgi apparatus,Approved
Q8TCU6,Vesicles,Approved
Q5TG30,Centrosome,Approved
Q5TG30,Nucleoplasm,Approved
P31431,Golgi apparatus,Approved
P31431,Plasma membrane,Approved
P19174,Cytosol,Approved
Q96MZ0,Endoplasmic reticulum,Approved
Q9Y6D5,Vesicles,Approved
Q9P2E3,Mitochondria,Approved
Q16647,Endoplasmic reticulum,Approved
Q9Y508,Plasma membrane,Approved
Q96GQ7,Nucleoli,Approved
Q8TDM0,Cytosol,Approved
Q8TDM0,Intermediate filaments,Approved
Q9BR09,Vesicles,Approved
P43363,Cytosol,Approved
Q14CZ7,Nucleoplasm,Approved
P12955,Nucleoplasm,Approved
Q5JU85,Lipid droplets,Approved
Q5JU85,Vesicles,Approved
Q9UJ70,Cytosol,Approved
Q9UJ70,Nucleoplasm,Approved
Q96PE7,Nucleoli,Approved
Q9ULR5,Cytosol,Approved
Q8WVK2,Nucleoplasm,Approved
Q9Y2Q0,Cytosol,Approved
Q9Y2Q0,Vesicles,Approved
Q9UPT9,Nuclear speckles,Approved
Q8WVV4,Nucleoplasm,Approved
Q9H609,Golgi apparatus,Approved
Q9H609,Nucleoplasm,Approved
O95274,Endoplasmic reticulum,Approved
O95274,Vesicles,Approved
Q00604,Nucleoli,Approved
Q00604,Nucleoplasm,Approved
Q96PN7,Nucleoli fibrillar center,Approved
Q9BY11,Vesicles,Approved
Q8WVV5,Mitochondria,Approved
Q96S55,Nucleoplasm,Approved
P35237,Centrosome,Approved
Q13608,Nuclear bodies,Approved
Q13608,Nucleoplasm,Approved
P16083,Nucleoplasm,Approved
Q8IV45,Centrosome,Approved
P46783,Cytosol,Approved
P06899,Cytosol,Approved
P06899,Nucleoplasm,Approved
O95238,Cytosol,Approved
O95238,Nucleoli,Approved
O95238,Nucleoplasm,Approved
Q9Y235,Nucleoplasm,Approved
Q9NP99,Golgi apparatus,Approved
Q16626,Cytosol,Approved
Q16626,Nucleoplasm,Approved
Q9HCH3,Cytosol,Approved
Q96T54,Cytosol,Approved
Q96T54,Nucleoplasm,Approved
O75818,Nucleoplasm,Approved
O14944,Vesicles,Approved
Q9BSJ1,Nucleoli,Approved
Q9BSJ1,Vesicles,Approved
Q9Y2G1,Cytosol,Approved
Q9Y2G1,Nucleoplasm,Approved
O75556,Vesicles,Approved
Q8TE82,Cytosol,Approved
Q8TE82,Nucleoli,Approved
Q8TE82,Nucleoli rim,Approved
Q8TE82,Nucleoplasm,Approved
Q9BXC9,Vesicles,Approved
Q8TEW6,Cytosol,Approved
Q5T4D3,Vesicles,Approved
Q9Y651,Nucleoplasm,Approved
Q8N3J3,Cytosol,Approved
Q8N3J3,Nucleoplasm,Approved
P10914,Cytosol,Approved
P10914,Nucleoplasm,Approved
O15239,Cytosol,Approved
O15239,Mitochondria,Approved
Q99766,Mitochondria,Approved
Q99766,Nucleoplasm,Approved
P78312,Cytosol,Approved
P78312,Plasma membrane,Approved
Q9BXF9,Nucleoplasm,Approved
Q9BXF9,Plasma membrane,Approved
Q9Y662,Vesicles,Approved
Q3KQZ1,Mitochondria,Approved
Q3KQZ1,Vesicles,Approved
Q9Y2R9,Mitochondria,Approved
Q9H8H2,Golgi apparatus,Approved
Q9H8H2,Vesicles,Approved
Q96N66,Cytosol,Approved
Q9H3Y6,Actin filaments,Approved
Q9H3Y6,Cytosol,Approved
Q9H3Y6,Intermediate filaments,Approved
Q9NR83,Nuclear speckles,Approved
Q9BVV2,Aggresome,Approved
Q9BVV2,Nucleoplasm,Approved
Q9BVV2,Vesicles,Approved
Q9H3Y8,Microtubules,Approved
Q9H3Y8,Nucleoli,Approved
Q9H3Y8,Nucleoplasm,Approved
Q9BSY4,Mitochondria,Approved
Q9H9Y6,Cytosol,Approved
P41273,Golgi apparatus,Approved
Q8NI27,Nucleoplasm,Approved
Q96DT6,Cytosol,Approved
Q96DT6,Nucleoplasm,Approved
Q9BRG2,Cytokinetic bridge,Approved
Q9BRG2,Microtubules,Approved
Q9BRG2,Nucleoplasm,Approved
Q15642,Nucleoplasm,Approved
Q9NPR9,Golgi apparatus,Approved
Q9NPR9,Vesicles,Approved
O43557,Vesicles,Approved
Q9H6K4,Cytosol,Approved
Q9H6K4,Nucleoplasm,Approved
O95834,Vesicles,Approved
Q92797,Cytosol,Approved
Q9Y261,Cell Junctions,Approved
Q9NPY3,Plasma membrane,Approved
Q9NPY3,Vesicles,Approved
Q9H2Z4,Nuclear bodies,Approved
Q9H1E5,Nuclear membrane,Approved
Q8TDR2,Nuclear bodies,Approved
Q9GZP1,Cytosol,Approved
Q9GZP1,Nucleoplasm,Approved
Q9GZP1,Vesicles,Approved
P52736,Nucleoplasm,Approved
P52736,Vesicles,Approved
Q9NZU0,Cell Junctions,Approved
Q9NZU0,Cytosol,Approved
Q9BRP0,Cytosol,Approved
Q9BRP0,Nucleoplasm,Approved
P16519,Vesicles,Approved
P60981,Plasma membrane,Approved
P08579,Cytoplasmic bodies,Approved
Q9NUR3,Golgi apparatus,Approved
Q9NUR3,Nucleoplasm,Approved
Q969V3,Lipid droplets,Approved
Q969V3,Nucleoplasm,Approved
Q9C0F3,Cytosol,Approved
Q6P1M9,Cytosol,Approved
Q6P1M9,Nuclear speckles,Approved
Q6P1M9,Plasma membrane,Approved
Q9Y5R2,Nucleoli,Approved
Q9Y5R2,Plasma membrane,Approved
P20042,Nucleoli,Approved
Q9UPG8,Cytosol,Approved
Q9UPG8,Nucleoplasm,Approved
Q9H9G7,Cytosol,Approved
Q9H9G7,Nucleoplasm,Approved
Q6P2H8,Focal adhesion sites,Approved
Q6P2H8,Golgi apparatus,Approved
Q07866,Nucleoplasm,Approved
Q07866,Plasma membrane,Approved
P04632,Cytosol,Approved
P04632,Nucleoplasm,Approved
Q9BRP1,Mitochondria,Approved
Q9BTD8,Cytosol,Approved
Q9BTD8,Nucleoplasm,Approved
Q9UBK5,Golgi apparatus,Approved
Q9UBK5,Plasma membrane,Approved
Q9UBK5,Vesicles,Approved
Q9HB09,Plasma membrane,Approved
Q9HB09,Vesicles,Approved
P10301,Vesicles,Approved
O14669,Cytosol,Approved
O14669,Nucleoli,Approved
O14669,Nucleoplasm,Approved
Q9H7N4,Cytosol,Approved
Q9H7N4,Nucleoplasm,Approved
Q9ULL5,Cytosol,Approved
P04424,Cytosol,Approved
P09912,Mitochondria,Approved
Q96NX9,Nucleoplasm,Approved
Q8TF68,Nucleoplasm,Approved
Q92979,Mitotic chromosome,Approved
Q92979,Nucleoplasm,Approved
Q16384,Nucleoli,Approved
Q16384,Nucleoplasm,Approved
P27918,Vesicles,Approved
O60830,Microtubules,Approved
O60830,Mitochondria,Approved
Q63HM2,Cytosol,Approved
Q9H4E5,Nucleoli,Approved
Q9H4E5,Nucleoplasm,Approved
Q9H4E5,Plasma membrane,Approved
P54652,Nucleoplasm,Approved
P54652,Vesicles,Approved
Q32P41,Nucleoli,Approved
Q32P41,Nucleoplasm,Approved
A1L390,Centrosome,Approved
A1L390,Cytokinetic bridge,Approved
A1L390,Cytosol,Approved
A1L390,Nucleoplasm,Approved
A1L390,Plasma membrane,Approved
P22794,Nuclear bodies,Approved
P22794,Nucleoplasm,Approved
O75638,Nuclear bodies,Approved
P09131,Intermediate filaments,Approved
Q9P291,Cytosol,Approved
Q9P291,Nucleoplasm,Approved
Q9NQZ6,Microtubules,Approved
Q9NQZ6,Vesicles,Approved
Q9H8X2,Cytosol,Approved
Q5JVG2,Cytosol,Approved
Q5JVG2,Nuclear membrane,Approved
Q5JVG2,Nucleoplasm,Approved
Q99983,Endoplasmic reticulum,Approved
Q5JSP0,Cytosol,Approved
Q5JSP0,Nucleoplasm,Approved
Q5T1R4,Nucleoplasm,Approved
Q9HAB8,Mitochondria,Approved
P20800,Cytosol,Approved
Q9C0K0,Nucleoli fibrillar center,Approved
Q9C0K0,Nucleoplasm,Approved
Q96I13,Nuclear bodies,Approved
Q96I13,Nucleoplasm,Approved
Q9HDD0,Cytosol,Approved
Q9HDD0,Focal adhesion sites,Approved
P19075,Vesicles,Approved
Q96QF0,Intermediate filaments,Approved
P23467,Cell Junctions,Approved
P23467,Plasma membrane,Approved
P23467,Vesicles,Approved
O95619,Nuclear membrane,Approved
O95619,Nucleoplasm,Approved
Q9NYW4,Cytoplasmic bodies,Approved
Q9NYW4,Nucleoli,Approved
Q9NYW4,Nucleoplasm,Approved
Q9BV99,Nucleoplasm,Approved
Q9BSA9,Nuclear membrane,Approved
Q9BSA9,Nucleoplasm,Approved
Q9NXK8,Mitochondria,Approved
Q5T4S7,Centrosome,Approved
O75182,Nucleoplasm,Approved
O75182,Plasma membrane,Approved
Q9UBC2,Vesicles,Approved
Q9Y5W3,Nucleoplasm,Approved
O43761,Plasma membrane,Approved
Q96S15,Cytosol,Approved
Q9BV81,Centrosome,Approved
Q9BV81,Nucleoplasm,Approved
Q86W50,Cytosol,Approved
Q9NS68,Golgi apparatus,Approved
Q9Y2P0,Microtubules,Approved
P60896,Cytosol,Approved
Q6ZVN7,Cytosol,Approved
Q05209,Cytosol,Approved
Q05209,Plasma membrane,Approved
P16435,Cytosol,Approved
P16435,Vesicles,Approved
O43556,Golgi apparatus,Approved
O43556,Nucleoplasm,Approved
O43556,Plasma membrane,Approved
O43556,Vesicles,Approved
Q96PB1,Nucleoplasm,Approved
Q9Y6R6,Centrosome,Approved
Q9Y6R6,Nucleoplasm,Approved
P26651,Intermediate filaments,Approved
Q9H8P0,Cytosol,Approved
Q9H8P0,Plasma membrane,Approved
P22234,Cytosol,Approved
P35968,Vesicles,Approved
Q06203,Midbody ring,Approved
O75677,Nuclear speckles,Approved
O75677,Plasma membrane,Approved
O75678,Nuclear speckles,Approved
O75678,Plasma membrane,Approved
P19086,Vesicles,Approved
O75679,Nuclear speckles,Approved
O75679,Plasma membrane,Approved
P25325,Cytosol,Approved
P25325,Mitochondria,Approved
P15814,Endoplasmic reticulum,Approved
Q9BZE7,Nucleoplasm,Approved
Q9ULX5,Nuclear speckles,Approved
Q5M775,Cytosol,Approved
Q5M775,Nucleoli fibrillar center,Approved
Q5M775,Vesicles,Approved
Q9UI42,Centrosome,Approved
Q9UI42,Cytosol,Approved
Q9UI42,Nucleoplasm,Approved
Q8N1I0,Cytosol,Approved
O95777,Nucleoplasm,Approved
O95777,Vesicles,Approved
O00592,Centriolar satellite,Approved
O00592,Vesicles,Approved
Q9ULQ0,Cytosol,Approved
Q9H7X7,Cytosol,Approved
Q9H7X7,Microtubules,Approved
Q9UL63,Cytosol,Approved
Q9UL63,Plasma membrane,Approved
Q9UL63,Vesicles,Approved
Q9UBS3,Cytosol,Approved
Q9UBS3,Endoplasmic reticulum,Approved
Q9HBW1,Golgi apparatus,Approved
Q96JN2,Golgi apparatus,Approved
Q96JN2,Nuclear membrane,Approved
Q96JN2,Plasma membrane,Approved
Q96JN2,Vesicles,Approved
Q8N6Y2,Cytokinetic bridge,Approved
Q8N6Y2,Vesicles,Approved
Q6PID8,Nucleoplasm,Approved
A0PJY2,Cytosol,Approved
P31249,Nuclear bodies,Approved
P15882,Cytosol,Approved
Q99259,Cytosol,Approved
Q99259,Plasma membrane,Approved
Q99259,Vesicles,Approved
P28358,Cytoplasmic bodies,Approved
P28358,Cytosol,Approved
P28358,Nucleoplasm,Approved
P35453,Nucleoplasm,Approved
O95714,Plasma membrane,Approved
P63162,Nucleoplasm,Approved
Q969U7,Nuclear bodies,Approved
Q969U7,Nucleoplasm,Approved
Q6ZS81,Cytosol,Approved
Q6ZS81,Nucleoplasm,Approved
Q9P2K8,Cytosol,Approved
Q9NZR1,Nucleoli fibrillar center,Approved
Q9NZR1,Nucleoplasm,Approved
Q9HB65,Mitotic chromosome,Approved
Q9HB65,Nucleoli,Approved
Q9BV29,Nuclear speckles,Approved
Q9BV29,Vesicles,Approved
P26440,Nucleoplasm,Approved
Q9Y448,Plasma membrane,Approved
Q9BUX1,Mitochondria,Approved
Q709C8,Microtubules,Approved
Q96GE6,Cytosol,Approved
Q96GE6,Golgi apparatus,Approved
Q96GE6,Nucleoplasm,Approved
O14498,Golgi apparatus,Approved
O14498,Plasma membrane,Approved
Q9P2Z0,Cytosol,Approved
Q9P2Z0,Golgi apparatus,Approved
Q9P2Z0,Nucleoplasm,Approved
Q08397,Endoplasmic reticulum,Approved
Q9BS18,Cytosol,Approved
Q9BS18,Mitochondria,Approved
P48547,Cytosol,Approved
P48547,Nuclear membrane,Approved
P48547,Nucleoplasm,Approved
P48547,Vesicles,Approved
P32321,Cytosol,Approved
P32321,Nucleoplasm,Approved
O60248,Nucleoli,Approved
O60248,Nucleoplasm,Approved
O60248,Vesicles,Approved
Q86UA6,Nucleoli fibrillar center,Approved
P34810,Golgi apparatus,Approved
A8MW92,Nucleoplasm,Approved
A8MW92,Plasma membrane,Approved
Q9H0K6,Nuclear speckles,Approved
Q9H0K6,Nucleoli,Approved
Q8IWA5,Cell Junctions,Approved
Q8IWA5,Vesicles,Approved
O60259,Vesicles,Approved
Q96IF1,Golgi apparatus,Approved
Q96IF1,Nucleoplasm,Approved
Q96FN9,Vesicles,Approved
Q56P03,Golgi apparatus,Approved
Q6P0N0,Nucleoli,Approved
P07998,Nucleoplasm,Approved
P07998,Vesicles,Approved
P61803,Endoplasmic reticulum,Approved
Q9HCS5,Nucleoplasm,Approved
Q9HCS5,Plasma membrane,Approved
Q16878,Cytosol,Approved
Q16878,Nucleoplasm,Approved
Q8TB96,Cytosol,Approved
Q8TB96,Golgi apparatus,Approved
Q8TB96,Vesicles,Approved
Q92503,Nucleoplasm,Approved
Q15052,Cytosol,Approved
Q15052,Plasma membrane,Approved
Q8IWC1,Centrosome,Approved
Q6NXR4,Centrosome,Approved
Q6NXR4,Nucleoplasm,Approved
P49918,Cytosol,Approved
P49918,Nuclear bodies,Approved
P49918,Nucleoplasm,Approved
Q9HCN3,Cytokinetic bridge,Approved
Q9BU89,Cytosol,Approved
Q9BU89,Nucleoli,Approved
Q9BU89,Nucleoplasm,Approved
P98077,Cytosol,Approved
Q6T4P5,Cytosol,Approved
Q6T4P5,Golgi apparatus,Approved
Q6T4P5,Nucleoplasm,Approved
Q96GS6,Nuclear speckles,Approved
Q96GS6,Vesicles,Approved
P19429,Cytosol,Approved
P19429,Vesicles,Approved
Q08623,Cytosol,Approved
Q08623,Nucleoplasm,Approved
Q5T6L9,Cytosol,Approved
Q9NY28,Golgi apparatus,Approved
Q9NY28,Vesicles,Approved
Q5VZ03,Cytosol,Approved
Q9NVN8,Cytosol,Approved
Q9NVN8,Nucleoplasm,Approved
P60002,Cytosol,Approved
Q9UKR8,Plasma membrane,Approved
Q6UXH0,Golgi apparatus,Approved
Q6UXH0,Nucleoplasm,Approved
P51911,Actin filaments,Approved
Q96SZ4,Nucleoplasm,Approved
Q8WUY1,Cytosol,Approved
Q8WUY1,Nuclear speckles,Approved
Q92692,Cell Junctions,Approved
Q92692,Nucleoli fibrillar center,Approved
P02649,Vesicles,Approved
O96008,Cytosol,Approved
Q5VUJ6,Plasma membrane,Approved
Q17RN3,Cytosol,Approved
Q17RN3,Nucleoli,Approved
Q17RN3,Nucleoplasm,Approved
Q14151,Vesicles,Approved
Q12756,Centriolar satellite,Approved
Q12756,Cytosol,Approved
Q9BX97,Centrosome,Approved
Q9BX97,Cytosol,Approved
Q9BX97,Plasma membrane,Approved
Q6PCB7,Cytosol,Approved
Q6PCB7,Mitochondria,Approved
Q6PCB7,Plasma membrane,Approved
Q8NBJ5,Vesicles,Approved
Q9BW61,Nucleoli,Approved
Q9BW61,Nucleoplasm,Approved
Q9UK45,Nucleoli fibrillar center,Approved
Q9H0R6,Centrosome,Approved
Q9H0R6,Vesicles,Approved
Q86UC2,Cytosol,Approved
Q86UC2,Plasma membrane,Approved
O43707,Actin filaments,Approved
O43707,Cytosol,Approved
Q9BYT3,Cytosol,Approved
Q9BYT3,Nucleoli,Approved
Q9BYT3,Nucleoplasm,Approved
Q9BXT2,Cytosol,Approved
Q9BXT2,Nucleoli fibrillar center,Approved
Q9HCJ5,Cytosol,Approved
Q66K74,Cell Junctions,Approved
Q66K74,Nucleoli,Approved
Q66K74,Nucleoplasm,Approved
Q96G42,Plasma membrane,Approved
Q9BWG4,Nucleoplasm,Approved
Q9NXJ5,Golgi apparatus,Approved
Q9Y4Z0,Vesicles,Approved
Q8TD43,Nucleoplasm,Approved
Q8N988,Intermediate filaments,Approved
Q8N988,Nucleoplasm,Approved
Q99784,Cytosol,Approved
Q99784,Nucleoli,Approved
Q99784,Nucleoplasm,Approved
Q9BSL1,Golgi apparatus,Approved
Q9BSL1,Plasma membrane,Approved
Q86UZ6,Nucleoplasm,Approved
Q9BYL1,Nucleoplasm,Approved
P48788,Intermediate filaments,Approved
P48788,Plasma membrane,Approved
P20908,Vesicles,Approved
Q9BSJ2,Nucleoplasm,Approved
P05181,Endoplasmic reticulum,Approved
P05181,Mitochondria,Approved
P02008,Cytosol,Approved
P50219,Cytosol,Approved
P50219,Nucleoli,Approved
P50219,Nucleoplasm,Approved
Q9Y3M9,Nuclear speckles,Approved
Q9Y3M9,Plasma membrane,Approved
Q9BWX5,Cytosol,Approved
Q9BWX5,Nucleoplasm,Approved
Q8NC74,Nucleoplasm,Approved
Q8NC74,Vesicles,Approved
O15230,Vesicles,Approved
Q9H1P3,Cytosol,Approved
Q9H4Q4,Nucleoplasm,Approved
Q9HA47,Nucleoli,Approved
Q9HA47,Nucleoplasm,Approved
Q8N539,Cell Junctions,Approved
O43633,Cytosol,Approved
O43633,Plasma membrane,Approved
P61081,Cytosol,Approved
Q96S19,Golgi apparatus,Approved
Q9BWQ6,Golgi apparatus,Approved
Q9BWQ6,Mitochondria,Approved
Q86TL0,Nucleoplasm,Approved
Q99742,Nucleoplasm,Approved
O60234,Cytosol,Approved
O60234,Nuclear bodies,Approved
O60234,Nucleoplasm,Approved
Q02779,Actin filaments,Approved
Q02779,Cytosol,Approved
Q02779,Nucleoplasm,Approved
Q8N1G4,Nucleoli fibrillar center,Approved
P58004,Cytosol,Approved
Q92485,Cytosol,Approved
Q92485,Golgi apparatus,Approved
Q9BUE0,Nucleoplasm,Approved
Q5TEJ8,Nucleoplasm,Approved
O75146,Plasma membrane,Approved
Q9BUY5,Nucleoplasm,Approved
Q6P2M8,Cytosol,Approved
Q6P2M8,Golgi apparatus,Approved
Q6P2M8,Plasma membrane,Approved
P51805,Nucleoplasm,Approved
P51805,Plasma membrane,Approved
P51805,Vesicles,Approved
Q99956,Endoplasmic reticulum,Approved
Q00013,Centriolar satellite,Approved
Q9NQX6,Nucleoplasm,Approved
Q9UL36,Cell Junctions,Approved
Q9UL36,Cytosol,Approved
Q9UL36,Nucleoplasm,Approved
O75074,Lipid droplets,Approved
Q86V15,Cytosol,Approved
P37058,Vesicles,Approved
A1L443,Nuclear bodies,Approved
O14668,Nucleoplasm,Approved
O14668,Plasma membrane,Approved
O14668,Vesicles,Approved
Q15493,Cytosol,Approved
Q9BZM5,Vesicles,Approved
Q9Y312,Cytosol,Approved
Q3SXZ7,Microtubules,Approved
Q14498,Nucleoplasm,Approved
Q9BYN7,Nucleoplasm,Approved
Q9BYN7,Vesicles,Approved
Q9UJ14,Nucleoplasm,Approved
Q9UJ14,Vesicles,Approved
Q9HAV5,Cell Junctions,Approved
O75973,Vesicles,Approved
Q86WZ6,Plasma membrane,Approved
Q96B54,Mitochondria,Approved
Q96B54,Nucleoli,Approved
Q14687,Mitochondria,Approved
Q14687,Nucleoplasm,Approved
Q9Y248,Nucleoplasm,Approved
Q9HD42,Centrosome,Approved
O75368,Cytosol,Approved
P14902,Cytosol,Approved
P14902,Mitochondria,Approved
P14902,Nucleoplasm,Approved
P14902,Vesicles,Approved
Q01518,Cytosol,Approved
O14627,Cytosol,Approved
O14627,Nuclear speckles,Approved
O14627,Nucleoplasm,Approved
O75027,Mitochondria,Approved
Q92609,Golgi apparatus,Approved
Q9Y6W3,Centrosome,Approved
Q9Y6W3,Cytosol,Approved
Q8N3T1,Cytosol,Approved
Q8N3T1,Golgi apparatus,Approved
P31641,Cell Junctions,Approved
P31641,Cytosol,Approved
P55055,Vesicles,Approved
P50479,Actin filaments,Approved
P50479,Cytosol,Approved
Q9Y496,Cytosol,Approved
Q9Y496,Intermediate filaments,Approved
Q9Y496,Nucleoplasm,Approved
O94808,Vesicles,Approved
Q16853,Cytosol,Approved
Q16853,Golgi apparatus,Approved
O60895,Vesicles,Approved
P62837,Cytosol,Approved
P62837,Plasma membrane,Approved
Q96A65,Nucleoli,Approved
Q96A65,Nucleoli rim,Approved
Q96P50,Golgi apparatus,Approved
Q96P50,Nucleoplasm,Approved
Q96HA4,Intermediate filaments,Approved
Q96HA4,Mitotic chromosome,Approved
Q96HA4,Nucleoli rim,Approved
Q8NCW0,Nucleoli,Approved
Q6Q0C0,Plasma membrane,Approved
Q9HBU1,Nucleoplasm,Approved
Q9HBU1,Vesicles,Approved
Q9BQY4,Nucleoplasm,Approved
Q9BQY4,Plasma membrane,Approved
O76011,Nucleoplasm,Approved
O76011,Vesicles,Approved
P11388,Nucleoli,Approved
Q14849,Endoplasmic reticulum,Approved
P10276,Actin filaments,Approved
P49326,Cytosol,Approved
O43741,Cytosol,Approved
O43741,Nucleoplasm,Approved
Q9Y5P3,Plasma membrane,Approved
Q9HCX3,Cytosol,Approved
Q9HCX3,Nuclear speckles,Approved
P52740,Intermediate filaments,Approved
P52740,Vesicles,Approved
Q9HBJ7,Cytosol,Approved
Q15466,Vesicles,Approved
Q6ZRR7,Cell Junctions,Approved
Q6ZRR7,Plasma membrane,Approved
Q9NZ32,Focal adhesion sites,Approved
Q9NZ32,Plasma membrane,Approved
Q9NZ32,Vesicles,Approved
Q5XUX1,Cytosol,Approved
P17024,Nuclear bodies,Approved
P17024,Nuclear membrane,Approved
P17024,Nucleoplasm,Approved
Q0VDD7,Nucleoplasm,Approved
Q66K64,Mitochondria,Approved
Q66K64,Vesicles,Approved
Q9BSG5,Endoplasmic reticulum,Approved
O15232,Endoplasmic reticulum,Approved
O15232,Golgi apparatus,Approved
O15232,Vesicles,Approved
P19474,Nucleoplasm,Approved
Q9NWH7,Golgi apparatus,Approved
Q9NWH7,Nucleoplasm,Approved
Q9NWH7,Vesicles,Approved
Q15345,Nuclear bodies,Approved
Q15345,Nucleoplasm,Approved
Q92526,Cytosol,Approved
Q8IYM9,Golgi apparatus,Approved
O15055,Cytosol,Approved
O60894,Nuclear membrane,Approved
O60894,Nucleoplasm,Approved
P23469,Intermediate filaments,Approved
Q684P5,Nuclear membrane,Approved
O75153,Vesicles,Approved
P62253,Cytosol,Approved
P62253,Nucleoplasm,Approved
P57772,Cytosol,Approved
P57772,Nuclear bodies,Approved
P57772,Nucleoplasm,Approved
Q9P2M4,Nucleoplasm,Approved
Q9NZJ6,Mitochondria,Approved
Q9NZJ6,Nucleoplasm,Approved
Q8TF01,Cytosol,Approved
Q8TF01,Plasma membrane,Approved
Q9HBV1,Cytosol,Approved
Q9HBV1,Nucleoli,Approved
P20711,Actin filaments,Approved
O75179,Nuclear membrane,Approved
Q9NQZ2,Vesicles,Approved
O15054,Nuclear speckles,Approved
Q7Z7G8,Cell Junctions,Approved
Q8NE09,Actin filaments,Approved
Q9BRK0,Endoplasmic reticulum,Approved
Q9H0N5,Plasma membrane,Approved
Q99470,Vesicles,Approved
Q9NVM4,Nucleoli fibrillar center,Approved
Q96MM6,Nucleoplasm,Approved
Q9NU02,Cytosol,Approved
Q9NU02,Nucleoli fibrillar center,Approved
Q9NU02,Plasma membrane,Approved
Q9H1Q7,Cytosol,Approved
Q9H1Q7,Nucleoplasm,Approved
P60880,Plasma membrane,Approved
P60880,Vesicles,Approved
Q9H1D9,Nucleoplasm,Approved
Q8WYP3,Cytosol,Approved
Q8WYP3,Golgi apparatus,Approved
Q8WYP3,Nucleoli,Approved
P18433,Nucleoplasm,Approved
P18433,Vesicles,Approved
P51398,Nucleoplasm,Approved
Q9H310,Nucleoplasm,Approved
P02741,Intermediate filaments,Approved
P02741,Nucleoplasm,Approved
Q9Y4I5,Cytosol,Approved
Q9Y4I5,Nucleoplasm,Approved
Q9Y4I5,Vesicles,Approved
Q9Y4U1,Cytosol,Approved
Q9Y4U1,Plasma membrane,Approved
Q9BQC3,Nucleoplasm,Approved
Q96MP5,Cytosol,Approved
Q96MP5,Nucleoli fibrillar center,Approved
Q96MP5,Vesicles,Approved
Q9NX31,Nuclear speckles,Approved
Q9NX31,Nucleoli,Approved
Q9NX31,Nucleoli rim,Approved
O95685,Mitochondria,Approved
O95685,Nucleoli,Approved
O95685,Vesicles,Approved
O00203,Golgi apparatus,Approved
O00203,Nucleoplasm,Approved
Q96IU2,Nucleoplasm,Approved
Q96IU2,Plasma membrane,Approved
Q9H2B2,Plasma membrane,Approved
Q9H2B2,Vesicles,Approved
Q9H4M3,Nucleoplasm,Approved
Q9BU20,Nucleoplasm,Approved
P55211,Mitochondria,Approved
Q9UJW0,Centrosome,Approved
Q9UJW0,Nucleoplasm,Approved
Q9UJ78,Golgi apparatus,Approved
Q9UJ78,Nucleoplasm,Approved
Q6XPS3,Cytosol,Approved
P49336,Nucleoplasm,Approved
P35580,Cytosol,Approved
P35580,Mitochondria,Approved
Q9UBM1,Mitochondria,Approved
Q6WCQ1,Cytosol,Approved
P36222,Golgi apparatus,Approved
P36222,Vesicles,Approved
Q13203,Mitochondria,Approved
Q13203,Nucleoli,Approved
Q13203,Nucleoplasm,Approved
Q8IVJ1,Mitochondria,Approved
Q9HBX8,Plasma membrane,Approved
O15075,Cytosol,Approved
O15075,Nucleoplasm,Approved
P78396,Nuclear bodies,Approved
P78396,Nucleoplasm,Approved
Q9Y2V7,Golgi apparatus,Approved
Q9Y2V7,Nuclear speckles,Approved
Q15063,Golgi apparatus,Approved
Q8IXQ4,Nucleoli rim,Approved
Q8IXQ4,Nucleoplasm,Approved
P40938,Vesicles,Approved
Q9Y3M8,Golgi apparatus,Approved
Q9Y3M8,Nucleoplasm,Approved
Q0IIM8,Cytosol,Approved
Q9HBH7,Cytosol,Approved
Q969W3,Cytosol,Approved
Q969W3,Nucleoplasm,Approved
Q8N1S5,Nucleoplasm,Approved
P29323,Nucleoplasm,Approved
Q96QH2,Golgi apparatus,Approved
